tri_facility.TRI_FACILITY_ID,tri_facility.FACILITY_NAME,tri_facility.STREET_ADDRESS,tri_facility.CITY_NAME,tri_facility.COUNTY_NAME,tri_facility.STATE_ABBR,tri_facility.ZIP_CODE,tri_facility.PREF_LATITUDE,tri_facility.PREF_LONGITUDE
45365STLLC2640C,ALCOA HOME EXTERIORS INC T R&D,2600 CAMPBELL RD,SIDNEY,SHELBY,OH,45365,40.279167,84.2
47131KTCHNPOBOX,KITCHEN KOMPACT,911 E 11TH ST,JEFFERSONVILLE,CLARK,IN,47130,38.2855,85.736389
33605MCLC0848MC,BP PRODUCTS NORTH AMERICA INC TAMPA TERMINAL,848 MCCLOSKEY BLVD,TAMPA,HILLSBOROUGH,FL,33605,,
17331HNVRB617FR,HANOVER BRONZE & ALUMINUM FOUNDRY INC,REAR 617 FREDERICK ST,HANOVER,YORK,PA,173310151,39.7925,76.994444
47670HNSNM901SO,HANSEN CORP,901 S FIRST ST,PRINCETON,GIBSON,IN,47670,38.322222,87.577778
76106HRCNN5000A,HAR-CONN CHROME CO CHROME OF TEXAS,5000 AUGUSTA DR,FORT WORTH,TARRANT,TX,76106,32.830556,97.319444
43219BRNBY835NC,BARNEBEY SUTCLIFFE CORP,835 N CASSADY AVE,COLUMBUS,FRANKLIN,OH,43219,,
45223WLLRD1253K,WILLARD INDUSTRIES INC,1253 KNOWLTON ST,CINCINNATI,HAMILTON,OH,45223,,
71292FLNTN116WA,FLINT INK NORTH AMERICA,116 WASSAN ST SUITE 2,WEST MONROE,OUACHITA PARISH,LA,71292,,
74477LBRGP1300N,MRC-LABARGE,1300 NORTH LABARGE AVENUE,WAGONER,WAGONER,OK,74467,,
22972GNRLSSTATE,GENERAL SHALE BRICK INC. PLANT #37,STATE RT 655,SOMERSET,ORANGE,VA,22972,,
37172NSHVL2405I,NASHVILLE WIRE PRODUCTS,2405 INDL  DR,SPRINGFIELD,ROBERTSON,TN,37172,,
31750PCMRC223RI,PACE AMERICAN OF GEORGIA INC,223 RIP WILEY RD,FITZGERALD,BEN HILL,GA,31750,,
61285STLYMROUTE,DANISCO SWEETENERS INC,10994 THREE MILE RD,THOMSON,CARROLL,IL,61285,42,90.109444
00937SSLMMLUISM,LMM AIRPORT PLANT,LUIS MUNOZ MARIN INT AIRPORT MUNIZ AIR BASE AREA,CAROLINA,CAROLINA,PR,979,,
47201KMCCR6345S,KAMIC CORP,6345 S INWOOD DR,COLUMBUS,BARTHOLOMEW,IN,47201,,
27052DKNRGPINEH,DUKE ENERGY CAROLINAS LLC - BELEWS CREEK STEAM STATION,3195 PINE HALL RD,WALNUT COVE,STOKES,NC,27052,,
46526HRRCS16990,HERR CUSTOM PAINTING INC,16990 CR 38,GOSHEN,ELKHART,IN,46526,,
24554GRGPCHIGHW,GEORGIA-PACIFIC WOOD PRODUCTS LLC  - BROOKNEAL OSB,11795 BROOKNEAL HIGHWAY,GLADYS,CAMPBELL,VA,24554,,
35211CRWNC2500N,CROWN CENTRAL PETROLEUM CORP,2500 NABORS RD,BIRMINGHAM,JEFFERSON,AL,35211,,
22122CRWNC8211T,CROWN CENTRAL PETROLEUM CORP,8211 TERMINAL RD,NEWINGTON,FAIRFAX,VA,22122,,
23324CRWNC801FO,CROWN CENTRAL PETROLEUM CORP,801 FOOT OF BUTT ST,CHESAPEAKE,CHESAPEAKE (CITY),VA,23324,,
27576CRWNC2999W,CROWN CENTRAL PETROLEUM CORP,2999 WEST OAK ST,SELMA,JOHNSTON,NC,27576,,
52310CMMND22223,COMMANDER BUILDINGS INC,22223 HWY 38 N PO BOX 611,MONTICELLO,JONES,IA,523100611,,
56031WGHTR1000A,AVERY WEIGH-TRONIX LLC,1000 ARMSTRONG DR,FAIRMONT,MARTIN,MN,56031,,
90222DLMTL1437W,IDEAL METAL PROCESSING CO,1437 W EL SEGUNDO BLVD,COMPTON,LOS ANGELES,CA,90222,,
27886WSCLRPOBOX,W S CLARK & SONS INC,1600 W ST JAMES ST,TARBORO,EDGECOMBE,NC,27886,35.883333,77.600833
13329DNLGR1MAIN,DANIEL GREEN CO,1 MAIN ST,DOLGEVILLE,HERKIMER,NY,13329,43.101389,74.77
45840THHRC1300M,ROBBINS LLC A HEXPOL CO,1300 MORRICAL BLVD,FINDLAY,HANCOCK,OH,45840,41.025278,83.68
52768JHNSN114LO,JOHNSON MANUFACTURING CO,114 LOST GROVE RD,PRINCETON,SCOTT,IA,52768,41.678056,90.338889
98930SHNNS702WA,SHONAN USA INC,702 WALLACE WAY,GRANDVIEW,YAKIMA,WA,98930,46.262222,119.918889
72143WHTKR409RE,WHITAKER FURNITURE CO INC,409 REMINGTON ST,SEARCY,WHITE,AR,721431468,35.239722,91.7175
43619WHTKR2707T,WHITAKER PLATING,2707 TRACY RD,NORTHWOOD,WOOD,OH,43619,41.603333,83.527778
46202HRFFJ1411N,HERFF JONES INC,1411 N CAPITOL AVE,INDIANAPOLIS,MARION,IN,46202,39.785833,86.161111
64658HRFFJ726EA,HERFF JONES INC YEARBOOKS DIV,726 E GRACIA,MARCELINE,LINN,MO,64658,39.733333,92.945833
97013JHNSN800NW,JOHNSON CONTROLS BATTERY GROUP  INC,800 NW THIRD AVE,CANBY,CLACKAMAS,OR,97013,45.26,122.704722
21017JHNSN1207B,JOHNSON CONTROLS INC,1207 BELMAR DR,BELCAMP,HARFORD,MD,21017,39.478531,76.233324
33612JHNSN10215,JOHNSON CONTROLS BATTERY GROUP INC,10215 N 30TH ST,TAMPA,HILLSBOROUGH,FL,33612,28.042222,82.425278
37096JHNSNSQUIR,JOHNSON CONTROLS INC,SQUIRREL HOLLOW DR,LINDEN,PERRY,TN,37096,35.6,87.883333
04043FBRGLALOWI,FIBERGLASS PLUS RECREATIONAL INDUSTRIES INC,ALOWIVE PARK RD,KENNEBUNK,YORK,ME,4043,,
21227CTLRH6671S,EATON CORPORATION,7451 COCA COLA DR - SUITE C,HANOVER,HOWARD,MD,21076,,
40213PTMTV4415E,FAURECIA EXHAUST SYSTEMS INC LOUISVILLE PLANT,4415 E INDIAN TRAIL,LOUISVILLE,JEFFERSON,KY,40213,,
90813PTRDM1920L,PETRODIAMOND TERMINAL CO,1920 LUGGER WAY,LONG BEACH,LOS ANGELES,CA,90813,,
80022DNVRR3601E,DENVER REFINED PRODUCTS TERMINAL,3601 E 56TH AVE,COMMERCE CITY,ADAMS,CO,80022,,
29488WHLBR150RE,"CASTALLOY, INC.",304 THUNDERBOLT DR,WALTERBORO,COLLETON,SC,29488,32.933403,80.627411
29512WLLMTHWY91,DOMTAR PAPER CO,585 WILLAMETTE RD,BENNETTSVILLE,MARLBORO,SC,29512,34.604167,79.770833
78666WDLTC500WO,WIDE-LITE CORP,500 WONDER WORLD DR,SAN MARCOS,HAYS,TX,78666,29.85,97.95
60130JRDNP7250F,JORDAN PAINT MFG CO,7250 FRANKLIN ST,FOREST PARK,COOK,IL,60130,41.885,87.807222
40324PRDCT793LE,PIONEER PLATING LLC,793 LEMONS MILL RD,GEORGETOWN,SCOTT,KY,40324,38.201389,84.535556
96707RLMJR91104,JORGENSEN STEEL & ALUMINUM (EMJ),91-104 KALAELOA BLVD,KAPOLEI,HONOLULU,HI,96707,21.3,158.108333
11222JSHLW420MO,JOSH LOWENSTEIN & SONS INC,420 MORGAN AVE,BROOKLYN,KINGS,NY,11222,40.718889,73.936111
02907JSFCR55CRO,JOSEF CREATIONS INC,55 CROMWELL ST,PROVIDENCE,PROVIDENCE,RI,2907,41.808889,71.427222
37602WDNGN2304S,WIDING INC,2304 SILVERDALE DR,JOHNSON CITY,WASHINGTON,TN,37602,36.352778,82.365278
14512WDMRS1LAKE,WIDMERS WINE CELLARS,1 LAKE NIAGARA LN,NAPLES,ONTARIO,NY,14512,42.625,77.398611
08002MYCND616HO,MYCONE DENTAL SUPPLY CO INC CHERRY HILL NJ,616 HOLLYWOOD AVE,CHERRY HILL,CAMDEN,NJ,8002,,
30240DNLRD1602O,MOUNTVILLE RUBBER CO PLANT 4,1602 ORCHARD HILL RD,LA GRANGE,TROUP,GA,30240,32.9998,85.0524
30318DNLRD2115G,DANIEL RADIATOR CORP,2115 GENERAL TRUMAN NW,ATLANTA,FULTON,GA,30318,33.8134,84.4468
